time,rx_axis_tdata,rx_axis_tkeep,rx_axis_tlast,rx_axis_tuser,rx_axis_tvalid,rx_clk,rx_ptp_time,rx_rst,tx_axis_tdata,tx_axis_tkeep,tx_axis_tlast,tx_axis_tready,tx_axis_tuser,tx_axis_tvalid,tx_clk,tx_ptp_time,tx_ptp_ts,tx_ptp_ts_tag,tx_ptp_ts_valid,tx_rst
24820897,11501803794301884824,255,0,3075589536,1,0,1626458947,0,7309,3,0,1,0,0,0,1626458947,1054208950,0,0,0
24824000,12080525177006498208,255,0,3075589536,1,1,1626865664,0,7309,3,0,1,0,0,1,1626865664,1054208950,0,0,0
24827103,12080525177006498208,255,0,3075589536,1,0,1626865664,0,7309,3,0,1,0,0,0,1626865664,1054208950,0,0,0
24830206,12659246559711111592,255,0,3075589536,1,1,1627272380,0,7309,3,0,1,0,0,1,1627272380,1054208950,0,0,0
24833309,12659246559711111592,255,0,3075589536,1,0,1627272380,0,7309,3,0,1,0,0,0,1627272380,1054208950,0,0,0
24836412,12659246559711111592,255,0,3075589536,0,1,1627679096,0,7309,3,0,1,0,0,1,1627679096,1054208950,0,0,0
24839515,12659246559711111592,255,0,3075589536,0,0,1627679096,0,7309,3,0,1,0,0,0,1627679096,1054208950,0,0,0
24842618,13237967942415724976,255,0,3075589536,1,1,1628085813,0,7309,3,0,1,0,0,1,1628085813,1054208950,0,0,0
24845721,13237967942415724976,255,0,3075589536,1,0,1628085813,0,7309,3,0,1,0,0,0,1628085813,1054208950,0,0,0
24848824,13816689325120338360,255,0,3075589536,1,1,1628492529,0,7309,3,0,1,0,0,1,1628492529,1054208950,0,0,0
24851927,13816689325120338360,255,0,3075589536,1,0,1628492529,0,7309,3,0,1,0,0,0,1628492529,1054208950,0,0,0
24855030,14395410707824951744,255,0,3075589536,1,1,1628899246,0,7309,3,0,1,0,0,1,1628899246,1054208950,0,0,0
24858133,14395410707824951744,255,0,3075589536,1,0,1628899246,0,7309,3,0,1,0,0,0,1628899246,1054208950,0,0,0
24861236,14974132090529565128,255,0,3075589536,1,1,1629305962,0,7309,3,0,1,0,0,1,1629305962,1054208950,0,0,0
24864339,14974132090529565128,255,0,3075589536,1,0,1629305962,0,7309,3,0,1,0,0,0,1629305962,1054208950,0,0,0
24867442,15552853473234178512,255,0,3075589536,1,1,1629712678,0,7309,3,0,1,0,0,1,1629712678,1054208950,0,0,0
24870545,15552853473234178512,255,0,3075589536,1,0,1629712678,0,7309,3,0,1,0,0,0,1629712678,1054208950,0,0,0
24873648,16131574855938791896,255,0,3075589536,1,1,1630119395,0,7309,3,0,1,0,0,1,1630119395,1054208950,0,0,0
24876751,16131574855938791896,255,0,3075589536,1,0,1630119395,0,7309,3,0,1,0,0,0,1630119395,1054208950,0,0,0
24879854,16710296238643405280,255,0,3075589536,1,1,1630526111,0,7309,3,0,1,0,0,1,1630526111,1054208950,0,0,0
24882957,16710296238643405280,255,0,3075589536,1,0,1630526111,0,7309,3,0,1,0,0,0,1630526111,1054208950,0,0,0
24886060,17289017621348018664,255,0,3075589536,1,1,1630932828,0,7309,3,0,1,0,0,1,1630932828,1054208950,0,0,0
24889163,17289017621348018664,255,0,3075589536,1,0,1630932828,0,7309,3,0,1,0,0,0,1630932828,1054208950,0,0,0
24892266,17867739004052632048,255,0,3075589536,1,1,1631339544,0,7309,3,0,1,0,0,1,1631339544,1054208950,0,0,0
24895369,17867739004052632048,255,0,3075589536,1,0,1631339544,0,7309,3,0,1,0,0,0,1631339544,1054208950,0,0,0
24898472,18446460386757245432,255,0,3075589536,1,1,1631746260,0,7309,3,0,1,0,0,1,1631746260,1054208950,0,0,0
24901575,18446460386757245432,255,0,3075589536,1,0,1631746260,0,7309,3,0,1,0,0,0,1631746260,1054208950,0,0,0
24904678,506097522914230528,255,0,3075589536,1,1,1632152977,0,7309,3,0,1,0,0,1,1632152977,1054208950,0,0,0
24907781,506097522914230528,255,0,3075589536,1,0,1632152977,0,7309,3,0,1,0,0,0,1632152977,1054208950,0,0,0
24910884,1084818905618843912,255,0,3075589536,1,1,1632559693,0,7309,3,0,1,0,0,1,1632559693,1054208950,0,0,0
24913987,1084818905618843912,255,0,3075589536,1,0,1632559693,0,7309,3,0,1,0,0,0,1632559693,1054208950,0,0,0
24917090,1663540288323457296,255,0,3075589536,1,1,1632966410,0,7309,3,0,1,0,0,1,1632966410,1054208950,0,0,0
24920193,1663540288323457296,255,0,3075589536,1,0,1632966410,0,7309,3,0,1,0,0,0,1632966410,1054208950,0,0,0
24923296,2242261671028070680,255,0,3075589536,1,1,1633373126,0,7309,3,0,1,0,0,1,1633373126,1054208950,0,0,0
24926399,2242261671028070680,255,0,3075589536,1,0,1633373126,0,7309,3,0,1,0,0,0,1633373126,1054208950,0,0,0
24929502,2820983053732684064,255,0,3075589536,1,1,1633779843,0,7309,3,0,1,0,0,1,1633779843,1054208950,0,0,0
24932605,2820983053732684064,255,0,3075589536,1,0,1633779843,0,7309,3,0,1,0,0,0,1633779843,1054208950,0,0,0
24935708,3399704436437297448,255,0,3075589536,1,1,1634186559,0,7309,3,0,1,0,0,1,1634186559,1054208950,0,0,0
24938811,3399704436437297448,255,0,3075589536,1,0,1634186559,0,7309,3,0,1,0,0,0,1634186559,1054208950,0,0,0
24941914,3978425819141910832,255,0,3075589536,1,1,1634593275,0,7309,3,0,1,0,0,1,1634593275,1054208950,0,0,0
24945017,3978425819141910832,255,0,3075589536,1,0,1634593275,0,7309,3,0,1,0,0,0,1634593275,1054208950,0,0,0
24948120,4557147201846524216,255,0,3075589536,1,1,1634999992,0,7309,3,0,1,0,0,1,1634999992,1054208950,0,0,0
24951223,4557147201846524216,255,0,3075589536,1,0,1634999992,0,7309,3,0,1,0,0,0,1634999992,1054208950,0,0,0
24954326,5135868584551137600,255,0,3075589536,1,1,1635406708,0,7309,3,0,1,0,0,1,1635406708,1054208950,0,0,0
24957429,5135868584551137600,255,0,3075589536,1,0,1635406708,0,7309,3,0,1,0,0,0,1635406708,1054208950,0,0,0
24960532,5714589967255750984,255,0,3075589536,1,1,1635813425,0,7309,3,0,1,0,0,1,1635813425,1054208950,0,0,0
24963635,5714589967255750984,255,0,3075589536,1,0,1635813425,0,7309,3,0,1,0,0,0,1635813425,1054208950,0,0,0
24966738,6293311349960364368,255,0,3075589536,1,1,1636220141,0,7309,3,0,1,0,0,1,1636220141,1054208950,0,0,0
24969841,6293311349960364368,255,0,3075589536,1,0,1636220141,0,7309,3,0,1,0,0,0,1636220141,1054208950,0,0,0
24972944,6872032732664977752,255,0,3075589536,1,1,1636626857,0,7309,3,0,1,0,0,1,1636626857,1054208950,0,0,0
24976047,6872032732664977752,255,0,3075589536,1,0,1636626857,0,7309,3,0,1,0,0,0,1636626857,1054208950,0,0,0
24979150,7450754115369591136,255,0,3075589536,1,1,1637033574,0,7309,3,0,1,0,0,1,1637033574,1054208950,0,0,0
24982253,7450754115369591136,255,0,3075589536,1,0,1637033574,0,7309,3,0,1,0,0,0,1637033574,1054208950,0,0,0
24985356,8029475498074204520,255,0,3075589536,1,1,1637440290,0,7309,3,0,1,0,0,1,1637440290,1054208950,0,0,0
24988459,8029475498074204520,255,0,3075589536,1,0,1637440290,0,7309,3,0,1,0,0,0,1637440290,1054208950,0,0,0
24991562,8608196880778817904,255,0,3075589536,1,1,1637847007,0,7309,3,0,1,0,0,1,1637847007,1054208950,0,0,0
24994665,8608196880778817904,255,0,3075589536,1,0,1637847007,0,7309,3,0,1,0,0,0,1637847007,1054208950,0,0,0
24997768,9186918263483431288,255,0,3075589536,1,1,1638253723,0,7309,3,0,1,0,0,1,1638253723,1054208950,0,0,0
25000871,9186918263483431288,255,0,3075589536,1,0,1638253723,0,7309,3,0,1,0,0,0,1638253723,1054208950,0,0,0
25003974,9765639646188044672,255,0,3075589536,1,1,1638660440,0,7309,3,0,1,0,0,1,1638660440,1054208950,0,0,0
25007077,9765639646188044672,255,0,3075589536,1,0,1638660440,0,7309,3,0,1,0,0,0,1638660440,1054208950,0,0,0
25010180,10344361028892658056,255,0,3075589536,1,1,1639067156,0,7309,3,0,1,0,0,1,1639067156,1054208950,0,0,0
25013283,10344361028892658056,255,0,3075589536,1,0,1639067156,0,7309,3,0,1,0,0,0,1639067156,1054208950,0,0,0
25016386,10923082411597271440,255,0,3075589536,1,1,1639473872,0,7309,3,0,1,0,0,1,1639473872,1054208950,0,0,0
25019489,10923082411597271440,255,0,3075589536,1,0,1639473872,0,7309,3,0,1,0,0,0,1639473872,1054208950,0,0,0
