time,rx_axis_tdata,rx_axis_tkeep,rx_axis_tlast,rx_axis_tuser,rx_axis_tvalid,rx_clk,rx_ptp_time,rx_rst,tx_axis_tdata,tx_axis_tkeep,tx_axis_tlast,tx_axis_tready,tx_axis_tuser,tx_axis_tvalid,tx_clk,tx_ptp_time,tx_ptp_ts,tx_ptp_ts_tag,tx_ptp_ts_valid,tx_rst
35538305,4557147201846524216,255,0,4655392358,1,1,2329038356,0,6316057604538394984,255,0,1,0,0,1,2329038356,2325179596,0,0,0
35539585,4557147201846524216,255,0,4655392358,1,0,2329038356,0,6316057604538394984,255,0,1,0,0,0,2329038356,2325179596,0,0,0
35540865,5135868584551137600,255,0,4655392358,1,1,2329206128,0,6316057604538394984,255,0,1,0,0,1,2329206128,2325179596,0,0,0
35542145,5135868584551137600,255,0,4655392358,1,0,2329206128,0,6316057604538394984,255,0,1,0,0,0,2329206128,2325179596,0,0,0
35543425,5714589967255750984,255,0,4655392358,1,1,2329373900,0,6316057604538394984,255,0,1,0,0,1,2329373900,2325179596,0,0,0
35544705,5714589967255750984,255,0,4655392358,1,0,2329373900,0,6316057604538394984,255,0,1,0,0,0,2329373900,2325179596,0,0,0
35545985,6293311349960364368,255,0,4655392358,1,1,2329541672,0,6316057604538394984,255,0,1,0,0,1,2329541672,2325179596,0,0,0
35547265,6293311349960364368,255,0,4655392358,1,0,2329541672,0,6316057604538394984,255,0,1,0,0,0,2329541672,2325179596,0,0,0
35548545,6872032732664977752,255,0,4655392358,1,1,2329709445,0,6316057604538394984,255,0,1,0,0,1,2329709445,2325179596,0,0,0
35549825,6872032732664977752,255,0,4655392358,1,0,2329709445,0,6316057604538394984,255,0,1,0,0,0,2329709445,2325179596,0,0,0
35551105,7450754115369591136,255,0,4655392358,1,1,2329877217,0,6316057604538394984,255,0,1,0,0,1,2329877217,2325179596,0,0,0
35552385,7450754115369591136,255,0,4655392358,1,0,2329877217,0,6316057604538394984,255,0,1,0,0,0,2329877217,2325179596,0,0,0
35553665,6316057604538394984,255,1,4655392358,1,1,2330044989,0,6316057604538394984,255,0,1,0,0,1,2330044989,2325179596,0,0,0
35554945,6316057604538394984,255,1,4655392358,1,0,2330044989,0,6316057604538394984,255,0,1,0,0,0,2330044989,2325179596,0,0,0
35556225,6316057604538394984,255,1,4655392358,0,1,2330212761,0,6316057604538394984,255,0,1,0,0,1,2330212761,2325179596,0,0,0
35557505,6316057604538394984,255,1,4655392358,0,0,2330212761,0,6316057604538394984,255,0,1,0,0,0,2330212761,2325179596,0,0,0
35558785,6316057604538394984,255,1,4655392358,0,1,2330380533,0,506097522914230528,255,0,1,0,1,1,2330380533,2325179596,0,0,0
35560065,6316057604538394984,255,1,4655392358,0,0,2330380533,0,506097522914230528,255,0,1,0,1,0,2330380533,2325179596,0,0,0
35561345,6316057604538394984,255,1,4655392358,0,1,2330548305,0,1084818905618843912,255,0,1,0,1,1,2330548305,2325179596,0,0,0
35562625,6316057604538394984,255,1,4655392358,0,0,2330548305,0,1084818905618843912,255,0,1,0,1,0,2330548305,2325179596,0,0,0
35563905,6316057604538394984,255,1,4655392358,0,1,2330716078,0,1663540288323457296,255,0,1,0,1,1,2330716078,2330548305,0,1,0
35565185,6316057604538394984,255,1,4655392358,0,0,2330716078,0,1663540288323457296,255,0,1,0,1,0,2330716078,2330548305,0,1,0
35566465,6316057604538394984,255,1,4655392358,0,1,2330883850,0,2242261671028070680,255,0,1,0,1,1,2330883850,2330548305,0,0,0
35567745,6316057604538394984,255,1,4655392358,0,0,2330883850,0,2242261671028070680,255,0,1,0,1,0,2330883850,2330548305,0,0,0
35569025,6316057604538394984,255,1,4655392358,0,1,2331051622,0,2820983053732684064,255,0,1,0,1,1,2331051622,2330548305,0,0,0
35570305,6316057604538394984,255,1,4655392358,0,0,2331051622,0,2820983053732684064,255,0,1,0,1,0,2331051622,2330548305,0,0,0
35571585,6316057604538394984,255,1,4655392358,0,1,2331219394,0,3399704436437297448,255,0,1,0,1,1,2331219394,2330548305,0,0,0
35572865,6316057604538394984,255,1,4655392358,0,0,2331219394,0,3399704436437297448,255,0,1,0,1,0,2331219394,2330548305,0,0,0
35574145,6316057604538394984,255,1,4655392358,0,1,2331387166,0,3978425819141910832,255,0,1,0,1,1,2331387166,2330548305,0,0,0
35575425,6316057604538394984,255,1,4655392358,0,0,2331387166,0,3978425819141910832,255,0,1,0,1,0,2331387166,2330548305,0,0,0
35576705,6316057604538394984,255,1,4655392358,0,1,2331554938,0,4557147201846524216,255,0,1,0,1,1,2331554938,2330548305,0,0,0
35577985,6316057604538394984,255,1,4655392358,0,0,2331554938,0,4557147201846524216,255,0,1,0,1,0,2331554938,2330548305,0,0,0
35579265,6316057604538394984,255,1,4655392358,0,1,2331722711,0,5135868584551137600,255,0,1,0,1,1,2331722711,2330548305,0,0,0
35580545,6316057604538394984,255,1,4655392358,0,0,2331722711,0,5135868584551137600,255,0,1,0,1,0,2331722711,2330548305,0,0,0
35581825,6316057604538394984,255,1,4655392358,0,1,2331890483,0,5714589967255750984,255,0,1,0,1,1,2331890483,2330548305,0,0,0
35583105,6316057604538394984,255,1,4655392358,0,0,2331890483,0,5714589967255750984,255,0,1,0,1,0,2331890483,2330548305,0,0,0
35584385,6316057604538394984,255,1,4655392358,0,1,2332058255,0,6293311349960364368,255,0,1,0,1,1,2332058255,2330548305,0,0,0
35585665,6316057604538394984,255,1,4655392358,0,0,2332058255,0,6293311349960364368,255,0,1,0,1,0,2332058255,2330548305,0,0,0
35586945,6316057604538394984,255,1,4655392358,0,1,2332226027,0,6872032732664977752,255,0,1,0,1,1,2332226027,2330548305,0,0,0
35588225,6316057604538394984,255,1,4655392358,0,0,2332226027,0,6872032732664977752,255,0,1,0,1,0,2332226027,2330548305,0,0,0
35589505,6316057604538394984,255,1,4655392358,0,1,2332393799,0,7450754115369591136,255,0,1,0,1,1,2332393799,2330548305,0,0,0
35590785,6316057604538394984,255,1,4655392358,0,0,2332393799,0,7450754115369591136,255,0,1,0,1,0,2332393799,2330548305,0,0,0
35592065,6316057604538394984,255,1,4655392358,0,1,2332561571,0,16932161774548576616,255,0,1,0,1,1,2332561571,2330548305,0,0,0
35593345,6316057604538394984,255,1,4655392358,0,0,2332561571,0,16932161774548576616,255,0,1,0,1,0,2332561571,2330548305,0,0,0
35594625,6316057604538394984,255,1,4655392358,0,1,2332729344,0,72,1,1,1,0,1,1,2332729344,2330548305,0,0,0
35595905,6316057604538394984,255,1,4655392358,0,0,2332729344,0,72,1,1,1,0,1,0,2332729344,2330548305,0,0,0
35597185,6316057604538394984,255,1,4655392358,0,1,2332897116,0,72,1,0,1,0,0,1,2332897116,2330548305,0,0,0
35598465,6316057604538394984,255,1,4655392358,0,0,2332897116,0,72,1,0,1,0,0,0,2332897116,2330548305,0,0,0
35599745,6316057604538394984,255,1,4655392358,0,1,2333064888,0,72,1,0,1,0,0,1,2333064888,2330548305,0,0,0
35601025,6316057604538394984,255,1,4655392358,0,0,2333064888,0,72,1,0,1,0,0,0,2333064888,2330548305,0,0,0
35602305,6316057604538394984,255,1,4655392358,0,1,2333232660,0,72,1,0,1,0,0,1,2333232660,2330548305,0,0,0
