time,rx_axis_tdata,rx_axis_tkeep,rx_axis_tlast,rx_axis_tuser,rx_axis_tvalid,rx_clk,rx_ptp_time,rx_rst,tx_axis_tdata,tx_axis_tkeep,tx_axis_tlast,tx_axis_tready,tx_axis_tuser,tx_axis_tvalid,tx_clk,tx_ptp_time,tx_ptp_ts,tx_ptp_ts_tag,tx_ptp_ts_valid,tx_rst
27923897,13816689325120338360,255,0,3075589536,1,0,1829817155,0,7309,3,0,1,0,0,0,1829817155,1054208950,0,0,0
27927000,14395410707824951744,255,0,3075589536,1,1,1830223872,0,7309,3,0,1,0,0,1,1830223872,1054208950,0,0,0
27930103,14395410707824951744,255,0,3075589536,1,0,1830223872,0,7309,3,0,1,0,0,0,1830223872,1054208950,0,0,0
27933206,14974132090529565128,255,0,3075589536,1,1,1830630588,0,7309,3,0,1,0,0,1,1830630588,1054208950,0,0,0
27936309,14974132090529565128,255,0,3075589536,1,0,1830630588,0,7309,3,0,1,0,0,0,1830630588,1054208950,0,0,0
27939412,15552853473234178512,255,0,3075589536,1,1,1831037304,0,7309,3,0,1,0,0,1,1831037304,1054208950,0,0,0
27942515,15552853473234178512,255,0,3075589536,1,0,1831037304,0,7309,3,0,1,0,0,0,1831037304,1054208950,0,0,0
27945618,16131574855938791896,255,0,3075589536,1,1,1831444021,0,7309,3,0,1,0,0,1,1831444021,1054208950,0,0,0
27948721,16131574855938791896,255,0,3075589536,1,0,1831444021,0,7309,3,0,1,0,0,0,1831444021,1054208950,0,0,0
27951824,16710296238643405280,255,0,3075589536,1,1,1831850737,0,7309,3,0,1,0,0,1,1831850737,1054208950,0,0,0
27954927,16710296238643405280,255,0,3075589536,1,0,1831850737,0,7309,3,0,1,0,0,0,1831850737,1054208950,0,0,0
27958030,17289017621348018664,255,0,3075589536,1,1,1832257454,0,7309,3,0,1,0,0,1,1832257454,1054208950,0,0,0
27961133,17289017621348018664,255,0,3075589536,1,0,1832257454,0,7309,3,0,1,0,0,0,1832257454,1054208950,0,0,0
27964236,17867739004052632048,255,0,3075589536,1,1,1832664170,0,7309,3,0,1,0,0,1,1832664170,1054208950,0,0,0
27967339,17867739004052632048,255,0,3075589536,1,0,1832664170,0,7309,3,0,1,0,0,0,1832664170,1054208950,0,0,0
27970442,18446460386757245432,255,0,3075589536,1,1,1833070886,0,7309,3,0,1,0,0,1,1833070886,1054208950,0,0,0
27973545,18446460386757245432,255,0,3075589536,1,0,1833070886,0,7309,3,0,1,0,0,0,1833070886,1054208950,0,0,0
27976648,506097522914230528,255,0,3075589536,1,1,1833477603,0,7309,3,0,1,0,0,1,1833477603,1054208950,0,0,0
27979751,506097522914230528,255,0,3075589536,1,0,1833477603,0,7309,3,0,1,0,0,0,1833477603,1054208950,0,0,0
27982854,1084818905618843912,255,0,3075589536,1,1,1833884319,0,7309,3,0,1,0,0,1,1833884319,1054208950,0,0,0
27985957,1084818905618843912,255,0,3075589536,1,0,1833884319,0,7309,3,0,1,0,0,0,1833884319,1054208950,0,0,0
27989060,1663540288323457296,255,0,3075589536,1,1,1834291036,0,7309,3,0,1,0,0,1,1834291036,1054208950,0,0,0
27992163,1663540288323457296,255,0,3075589536,1,0,1834291036,0,7309,3,0,1,0,0,0,1834291036,1054208950,0,0,0
27995266,2242261671028070680,255,0,3075589536,1,1,1834697752,0,7309,3,0,1,0,0,1,1834697752,1054208950,0,0,0
27998369,2242261671028070680,255,0,3075589536,1,0,1834697752,0,7309,3,0,1,0,0,0,1834697752,1054208950,0,0,0
28001472,2820983053732684064,255,0,3075589536,1,1,1835104468,0,7309,3,0,1,0,0,1,1835104468,1054208950,0,0,0
28004575,2820983053732684064,255,0,3075589536,1,0,1835104468,0,7309,3,0,1,0,0,0,1835104468,1054208950,0,0,0
28007678,3399704436437297448,255,0,3075589536,1,1,1835511185,0,7309,3,0,1,0,0,1,1835511185,1054208950,0,0,0
28010781,3399704436437297448,255,0,3075589536,1,0,1835511185,0,7309,3,0,1,0,0,0,1835511185,1054208950,0,0,0
28013884,3978425819141910832,255,0,3075589536,1,1,1835917901,0,7309,3,0,1,0,0,1,1835917901,1054208950,0,0,0
28016987,3978425819141910832,255,0,3075589536,1,0,1835917901,0,7309,3,0,1,0,0,0,1835917901,1054208950,0,0,0
28020090,4557147201846524216,255,0,3075589536,1,1,1836324618,0,7309,3,0,1,0,0,1,1836324618,1054208950,0,0,0
28023193,4557147201846524216,255,0,3075589536,1,0,1836324618,0,7309,3,0,1,0,0,0,1836324618,1054208950,0,0,0
28026296,5135868584551137600,255,0,3075589536,1,1,1836731334,0,7309,3,0,1,0,0,1,1836731334,1054208950,0,0,0
28029399,5135868584551137600,255,0,3075589536,1,0,1836731334,0,7309,3,0,1,0,0,0,1836731334,1054208950,0,0,0
28032502,5714589967255750984,255,0,3075589536,1,1,1837138051,0,7309,3,0,1,0,0,1,1837138051,1054208950,0,0,0
