time,rx_axis_tdata,rx_axis_tkeep,rx_axis_tlast,rx_axis_tuser,rx_axis_tvalid,rx_clk,rx_ptp_time,rx_rst,tx_axis_tdata,tx_axis_tkeep,tx_axis_tlast,tx_axis_tready,tx_axis_tuser,tx_axis_tvalid,tx_clk,tx_ptp_time,tx_ptp_ts,tx_ptp_ts_tag,tx_ptp_ts_valid,tx_rst
43218305,2820983053732684064,255,0,5448283586,1,1,2832354836,0,7309,3,0,1,0,0,1,2832354836,2530532720,0,0,0
43219585,2820983053732684064,255,0,5448283586,1,0,2832354836,0,7309,3,0,1,0,0,0,2832354836,2530532720,0,0,0
43220865,3399704436437297448,255,0,5448283586,1,1,2832522608,0,7309,3,0,1,0,0,1,2832522608,2530532720,0,0,0
43222145,3399704436437297448,255,0,5448283586,1,0,2832522608,0,7309,3,0,1,0,0,0,2832522608,2530532720,0,0,0
43223425,3978425819141910832,255,0,5448283586,1,1,2832690380,0,7309,3,0,1,0,0,1,2832690380,2530532720,0,0,0
43224705,3978425819141910832,255,0,5448283586,1,0,2832690380,0,7309,3,0,1,0,0,0,2832690380,2530532720,0,0,0
43225985,4557147201846524216,255,0,5448283586,1,1,2832858152,0,7309,3,0,1,0,0,1,2832858152,2530532720,0,0,0
43227265,4557147201846524216,255,0,5448283586,1,0,2832858152,0,7309,3,0,1,0,0,0,2832858152,2530532720,0,0,0
43228545,5135868584551137600,255,0,5448283586,1,1,2833025925,0,7309,3,0,1,0,0,1,2833025925,2530532720,0,0,0
43229825,5135868584551137600,255,0,5448283586,1,0,2833025925,0,7309,3,0,1,0,0,0,2833025925,2530532720,0,0,0
43231105,5714589967255750984,255,0,5448283586,1,1,2833193697,0,7309,3,0,1,0,0,1,2833193697,2530532720,0,0,0
43232385,5714589967255750984,255,0,5448283586,1,0,2833193697,0,7309,3,0,1,0,0,0,2833193697,2530532720,0,0,0
43233665,6293311349960364368,255,0,5448283586,1,1,2833361469,0,7309,3,0,1,0,0,1,2833361469,2530532720,0,0,0
43234945,6293311349960364368,255,0,5448283586,1,0,2833361469,0,7309,3,0,1,0,0,0,2833361469,2530532720,0,0,0
43236225,6872032732664977752,255,0,5448283586,1,1,2833529241,0,7309,3,0,1,0,0,1,2833529241,2530532720,0,0,0
43237505,6872032732664977752,255,0,5448283586,1,0,2833529241,0,7309,3,0,1,0,0,0,2833529241,2530532720,0,0,0
43238785,7450754115369591136,255,0,5448283586,1,1,2833697013,0,7309,3,0,1,0,0,1,2833697013,2530532720,0,0,0
43240065,7450754115369591136,255,0,5448283586,1,0,2833697013,0,7309,3,0,1,0,0,0,2833697013,2530532720,0,0,0
43241345,8029475498074204520,255,0,5448283586,1,1,2833864785,0,7309,3,0,1,0,0,1,2833864785,2530532720,0,0,0
43242625,8029475498074204520,255,0,5448283586,1,0,2833864785,0,7309,3,0,1,0,0,0,2833864785,2530532720,0,0,0
43243905,8608196880778817904,255,0,5448283586,1,1,2834032558,0,7309,3,0,1,0,0,1,2834032558,2530532720,0,0,0
43245185,8608196880778817904,255,0,5448283586,1,0,2834032558,0,7309,3,0,1,0,0,0,2834032558,2530532720,0,0,0
43246465,9186918263483431288,255,0,5448283586,1,1,2834200330,0,7309,3,0,1,0,0,1,2834200330,2530532720,0,0,0
43247745,9186918263483431288,255,0,5448283586,1,0,2834200330,0,7309,3,0,1,0,0,0,2834200330,2530532720,0,0,0
43249025,9765639646188044672,255,0,5448283586,1,1,2834368102,0,7309,3,0,1,0,0,1,2834368102,2530532720,0,0,0
43250305,9765639646188044672,255,0,5448283586,1,0,2834368102,0,7309,3,0,1,0,0,0,2834368102,2530532720,0,0,0
43251585,10344361028892658056,255,0,5448283586,1,1,2834535874,0,7309,3,0,1,0,0,1,2834535874,2530532720,0,0,0
43252865,10344361028892658056,255,0,5448283586,1,0,2834535874,0,7309,3,0,1,0,0,0,2834535874,2530532720,0,0,0
43254145,10923082411597271440,255,0,5448283586,1,1,2834703646,0,7309,3,0,1,0,0,1,2834703646,2530532720,0,0,0
43255425,10923082411597271440,255,0,5448283586,1,0,2834703646,0,7309,3,0,1,0,0,0,2834703646,2530532720,0,0,0
43256705,11501803794301884824,255,0,5448283586,1,1,2834871418,0,7309,3,0,1,0,0,1,2834871418,2530532720,0,0,0
43257985,11501803794301884824,255,0,5448283586,1,0,2834871418,0,7309,3,0,1,0,0,0,2834871418,2530532720,0,0,0
43259265,12080525177006498208,255,0,5448283586,1,1,2835039191,0,7309,3,0,1,0,0,1,2835039191,2530532720,0,0,0
43260545,12080525177006498208,255,0,5448283586,1,0,2835039191,0,7309,3,0,1,0,0,0,2835039191,2530532720,0,0,0
43261825,12659246559711111592,255,0,5448283586,1,1,2835206963,0,7309,3,0,1,0,0,1,2835206963,2530532720,0,0,0
43263105,12659246559711111592,255,0,5448283586,1,0,2835206963,0,7309,3,0,1,0,0,0,2835206963,2530532720,0,0,0
