time,rx_axis_tdata,rx_axis_tkeep,rx_axis_tlast,rx_axis_tuser,rx_axis_tvalid,rx_clk,rx_ptp_time,rx_rst,tx_axis_tdata,tx_axis_tkeep,tx_axis_tlast,tx_axis_tready,tx_axis_tuser,tx_axis_tvalid,tx_clk,tx_ptp_time,tx_ptp_ts,tx_ptp_ts_tag,tx_ptp_ts_valid,tx_rst
6202897,5135868584551137600,255,0,805298502,1,0,406309699,0,145665472096,31,0,1,0,0,0,406309699,396955222,0,0,0
6206000,5714589967255750984,255,0,805298502,1,1,406716416,0,145665472096,31,0,1,0,0,1,406716416,396955222,0,0,0
6209103,5714589967255750984,255,0,805298502,1,0,406716416,0,145665472096,31,0,1,0,0,0,406716416,396955222,0,0,0
6212206,6293311349960364368,255,0,805298502,1,1,407123132,0,145665472096,31,0,1,0,0,1,407123132,396955222,0,0,0
6215309,6293311349960364368,255,0,805298502,1,0,407123132,0,145665472096,31,0,1,0,0,0,407123132,396955222,0,0,0
6218412,6872032732664977752,255,0,805298502,1,1,407529848,0,145665472096,31,0,1,0,0,1,407529848,396955222,0,0,0
6221515,6872032732664977752,255,0,805298502,1,0,407529848,0,145665472096,31,0,1,0,0,0,407529848,396955222,0,0,0
6224618,145665472096,31,1,805298502,1,1,407936565,0,145665472096,31,0,1,0,0,1,407936565,396955222,0,0,0
6227721,145665472096,31,1,805298502,1,0,407936565,0,145665472096,31,0,1,0,0,0,407936565,396955222,0,0,0
6230824,145665472096,31,1,805298502,0,1,408343281,0,145665472096,31,0,1,0,0,1,408343281,396955222,0,0,0
6233927,145665472096,31,1,805298502,0,0,408343281,0,145665472096,31,0,1,0,0,0,408343281,396955222,0,0,0
6237030,145665472096,31,1,805298502,0,1,408749998,0,506097522914230528,255,0,1,0,1,1,408749998,396955222,0,0,0
6240133,145665472096,31,1,805298502,0,0,408749998,0,506097522914230528,255,0,1,0,1,0,408749998,396955222,0,0,0
6243236,145665472096,31,1,805298502,0,1,409156714,0,1084818905618843912,255,0,1,0,1,1,409156714,396955222,0,0,0
6246339,145665472096,31,1,805298502,0,0,409156714,0,1084818905618843912,255,0,1,0,1,0,409156714,396955222,0,0,0
6249442,145665472096,31,1,805298502,0,1,409563430,0,1663540288323457296,255,0,1,0,1,1,409563430,396955222,0,0,0
6252545,145665472096,31,1,805298502,0,0,409563430,0,1663540288323457296,255,0,1,0,1,0,409563430,396955222,0,0,0
6255648,145665472096,31,1,805298502,0,1,409970147,0,2242261671028070680,255,0,1,0,1,1,409970147,409563430,0,1,0
6258751,145665472096,31,1,805298502,0,0,409970147,0,2242261671028070680,255,0,1,0,1,0,409970147,409563430,0,1,0
6261854,145665472096,31,1,805298502,0,1,410376863,0,2820983053732684064,255,0,1,0,1,1,410376863,409563430,0,0,0
6264957,145665472096,31,1,805298502,0,0,410376863,0,2820983053732684064,255,0,1,0,1,0,410376863,409563430,0,0,0
6268060,145665472096,31,1,805298502,0,1,410783580,0,3399704436437297448,255,0,1,0,1,1,410783580,409563430,0,0,0
6271163,145665472096,31,1,805298502,0,0,410783580,0,3399704436437297448,255,0,1,0,1,0,410783580,409563430,0,0,0
6274266,145665472096,31,1,805298502,0,1,411190296,0,3978425819141910832,255,0,1,0,1,1,411190296,409563430,0,0,0
6277369,145665472096,31,1,805298502,0,0,411190296,0,3978425819141910832,255,0,1,0,1,0,411190296,409563430,0,0,0
6280472,145665472096,31,1,805298502,0,1,411597012,0,4557147201846524216,255,0,1,0,1,1,411597012,409563430,0,0,0
6283575,145665472096,31,1,805298502,0,0,411597012,0,4557147201846524216,255,0,1,0,1,0,411597012,409563430,0,0,0
6286678,145665472096,31,1,805298502,0,1,412003729,0,5135868584551137600,255,0,1,0,1,1,412003729,409563430,0,0,0
6289781,145665472096,31,1,805298502,0,0,412003729,0,5135868584551137600,255,0,1,0,1,0,412003729,409563430,0,0,0
6292884,145665472096,31,1,805298502,0,1,412410445,0,5714589967255750984,255,0,1,0,1,1,412410445,409563430,0,0,0
6295987,145665472096,31,1,805298502,0,0,412410445,0,5714589967255750984,255,0,1,0,1,0,412410445,409563430,0,0,0
6299090,145665472096,31,1,805298502,0,1,412817162,0,6293311349960364368,255,0,1,0,1,1,412817162,409563430,0,0,0
6302193,145665472096,31,1,805298502,0,0,412817162,0,6293311349960364368,255,0,1,0,1,0,412817162,409563430,0,0,0
