time,rx_axis_tdata,rx_axis_tkeep,rx_axis_tlast,rx_axis_tuser,rx_axis_tvalid,rx_clk,rx_ptp_time,rx_rst,tx_axis_tdata,tx_axis_tkeep,tx_axis_tlast,tx_axis_tready,tx_axis_tuser,tx_axis_tvalid,tx_clk,tx_ptp_time,tx_ptp_ts,tx_ptp_ts_tag,tx_ptp_ts_valid,tx_rst
9305897,8029475498074204520,255,0,1207947754,1,0,609667907,0,969960596,15,0,1,0,0,0,609667907,597466415,0,0,0
9309000,969960596,15,1,1207947754,1,1,610074624,0,969960596,15,0,1,0,0,1,610074624,597466415,0,0,0
9312103,969960596,15,1,1207947754,1,0,610074624,0,969960596,15,0,1,0,0,0,610074624,597466415,0,0,0
9315206,969960596,15,1,1207947754,0,1,610481340,0,969960596,15,0,1,0,0,1,610481340,597466415,0,0,0
9318309,969960596,15,1,1207947754,0,0,610481340,0,969960596,15,0,1,0,0,0,610481340,597466415,0,0,0
9321412,969960596,15,1,1207947754,0,1,610888056,0,506097522914230528,255,0,1,0,1,1,610888056,597466415,0,0,0
9324515,969960596,15,1,1207947754,0,0,610888056,0,506097522914230528,255,0,1,0,1,0,610888056,597466415,0,0,0
9327618,969960596,15,1,1207947754,0,1,611294773,0,1084818905618843912,255,0,1,0,1,1,611294773,597466415,0,0,0
9330721,969960596,15,1,1207947754,0,0,611294773,0,1084818905618843912,255,0,1,0,1,0,611294773,597466415,0,0,0
9333824,969960596,15,1,1207947754,0,1,611701489,0,1663540288323457296,255,0,1,0,1,1,611701489,597466415,0,0,0
9336927,969960596,15,1,1207947754,0,0,611701489,0,1663540288323457296,255,0,1,0,1,0,611701489,597466415,0,0,0
9340030,969960596,15,1,1207947754,0,1,612108206,0,2242261671028070680,255,0,1,0,1,1,612108206,611701489,0,1,0
9343133,969960596,15,1,1207947754,0,0,612108206,0,2242261671028070680,255,0,1,0,1,0,612108206,611701489,0,1,0
9346236,969960596,15,1,1207947754,0,1,612514922,0,2820983053732684064,255,0,1,0,1,1,612514922,611701489,0,0,0
9349339,969960596,15,1,1207947754,0,0,612514922,0,2820983053732684064,255,0,1,0,1,0,612514922,611701489,0,0,0
9352442,969960596,15,1,1207947754,0,1,612921638,0,3399704436437297448,255,0,1,0,1,1,612921638,611701489,0,0,0
9355545,969960596,15,1,1207947754,0,0,612921638,0,3399704436437297448,255,0,1,0,1,0,612921638,611701489,0,0,0
9358648,969960596,15,1,1207947754,0,1,613328355,0,3978425819141910832,255,0,1,0,1,1,613328355,611701489,0,0,0
9361751,969960596,15,1,1207947754,0,0,613328355,0,3978425819141910832,255,0,1,0,1,0,613328355,611701489,0,0,0
9364854,969960596,15,1,1207947754,0,1,613735071,0,4557147201846524216,255,0,1,0,1,1,613735071,611701489,0,0,0
9367957,969960596,15,1,1207947754,0,0,613735071,0,4557147201846524216,255,0,1,0,1,0,613735071,611701489,0,0,0
9371060,969960596,15,1,1207947754,0,1,614141788,0,5135868584551137600,255,0,1,0,1,1,614141788,611701489,0,0,0
9374163,969960596,15,1,1207947754,0,0,614141788,0,5135868584551137600,255,0,1,0,1,0,614141788,611701489,0,0,0
9377266,969960596,15,1,1207947754,0,1,614548504,0,5714589967255750984,255,0,1,0,1,1,614548504,611701489,0,0,0
9380369,969960596,15,1,1207947754,0,0,614548504,0,5714589967255750984,255,0,1,0,1,0,614548504,611701489,0,0,0
9383472,969960596,15,1,1207947754,0,1,614955220,0,6293311349960364368,255,0,1,0,1,1,614955220,611701489,0,0,0
9386575,969960596,15,1,1207947754,0,0,614955220,0,6293311349960364368,255,0,1,0,1,0,614955220,611701489,0,0,0
9389678,969960596,15,1,1207947754,0,1,615361937,0,6872032732664977752,255,0,1,0,1,1,615361937,611701489,0,0,0
9392781,969960596,15,1,1207947754,0,0,615361937,0,6872032732664977752,255,0,1,0,1,0,615361937,611701489,0,0,0
9395884,969960596,15,1,1207947754,0,1,615768653,0,7450754115369591136,255,0,1,0,1,1,615768653,611701489,0,0,0
9398987,969960596,15,1,1207947754,0,0,615768653,0,7450754115369591136,255,0,1,0,1,0,615768653,611701489,0,0,0
9402090,969960596,15,1,1207947754,0,1,616175370,0,8029475498074204520,255,0,1,0,1,1,616175370,611701489,0,0,0
9405193,969960596,15,1,1207947754,0,0,616175370,0,8029475498074204520,255,0,1,0,1,0,616175370,611701489,0,0,0
9408296,969960596,15,1,1207947754,0,1,616582086,0,504056348784,31,1,1,0,1,1,616582086,611701489,0,0,0
9411399,969960596,15,1,1207947754,0,0,616582086,0,504056348784,31,1,1,0,1,0,616582086,611701489,0,0,0
9414502,969960596,15,1,1207947754,0,1,616988803,0,504056348784,31,0,1,0,0,1,616988803,611701489,0,0,0
9417605,969960596,15,1,1207947754,0,0,616988803,0,504056348784,31,0,1,0,0,0,616988803,611701489,0,0,0
9420708,969960596,15,1,1207947754,0,1,617395519,0,504056348784,31,0,1,0,0,1,617395519,611701489,0,0,0
9423811,969960596,15,1,1207947754,0,0,617395519,0,504056348784,31,0,1,0,0,0,617395519,611701489,0,0,0
9426914,969960596,15,1,1207947754,0,1,617802235,0,504056348784,31,0,1,0,0,1,617802235,611701489,0,0,0
9430017,969960596,15,1,1207947754,0,0,617802235,0,504056348784,31,0,1,0,0,0,617802235,611701489,0,0,0
9433120,969960596,15,1,1207947754,0,1,618208952,0,504056348784,31,0,1,0,0,1,618208952,611701489,0,0,0
9436223,969960596,15,1,1207947754,0,0,618208952,0,504056348784,31,0,1,0,0,0,618208952,611701489,0,0,0
9439326,506097522914230528,255,0,1236417904,1,1,618615668,0,504056348784,31,0,1,0,0,1,618615668,611701489,0,0,0
9442429,506097522914230528,255,0,1236417904,1,0,618615668,0,504056348784,31,0,1,0,0,0,618615668,611701489,0,0,0
9445532,1084818905618843912,255,0,1236417904,1,1,619022385,0,504056348784,31,0,1,0,0,1,619022385,611701489,0,0,0
9448635,1084818905618843912,255,0,1236417904,1,0,619022385,0,504056348784,31,0,1,0,0,0,619022385,611701489,0,0,0
9451738,1663540288323457296,255,0,1236417904,1,1,619429101,0,504056348784,31,0,1,0,0,1,619429101,611701489,0,0,0
9454841,1663540288323457296,255,0,1236417904,1,0,619429101,0,504056348784,31,0,1,0,0,0,619429101,611701489,0,0,0
