time,rx_axis_tdata,rx_axis_tkeep,rx_axis_tlast,rx_axis_tuser,rx_axis_tvalid,rx_clk,rx_ptp_time,rx_rst,tx_axis_tdata,tx_axis_tkeep,tx_axis_tlast,tx_axis_tready,tx_axis_tuser,tx_axis_tvalid,tx_clk,tx_ptp_time,tx_ptp_ts,tx_ptp_ts_tag,tx_ptp_ts_valid,tx_rst
36818305,273001828743544,63,1,4818466896,0,1,2412924436,0,2820983053732684064,255,0,1,0,1,1,2412924436,2412421120,0,0,0
36819585,273001828743544,63,1,4818466896,0,0,2412924436,0,2820983053732684064,255,0,1,0,1,0,2412924436,2412421120,0,0,0
36820865,273001828743544,63,1,4818466896,0,1,2413092208,0,3399704436437297448,255,0,1,0,1,1,2413092208,2412421120,0,0,0
36822145,273001828743544,63,1,4818466896,0,0,2413092208,0,3399704436437297448,255,0,1,0,1,0,2413092208,2412421120,0,0,0
36823425,273001828743544,63,1,4818466896,0,1,2413259980,0,3978425819141910832,255,0,1,0,1,1,2413259980,2412421120,0,0,0
36824705,273001828743544,63,1,4818466896,0,0,2413259980,0,3978425819141910832,255,0,1,0,1,0,2413259980,2412421120,0,0,0
36825985,273001828743544,63,1,4818466896,0,1,2413427752,0,4557147201846524216,255,0,1,0,1,1,2413427752,2412421120,0,0,0
36827265,273001828743544,63,1,4818466896,0,0,2413427752,0,4557147201846524216,255,0,1,0,1,0,2413427752,2412421120,0,0,0
36828545,273001828743544,63,1,4818466896,0,1,2413595525,0,5135868584551137600,255,0,1,0,1,1,2413595525,2412421120,0,0,0
36829825,273001828743544,63,1,4818466896,0,0,2413595525,0,5135868584551137600,255,0,1,0,1,0,2413595525,2412421120,0,0,0
36831105,273001828743544,63,1,4818466896,0,1,2413763297,0,5714589967255750984,255,0,1,0,1,1,2413763297,2412421120,0,0,0
36832385,273001828743544,63,1,4818466896,0,0,2413763297,0,5714589967255750984,255,0,1,0,1,0,2413763297,2412421120,0,0,0
36833665,273001828743544,63,1,4818466896,0,1,2413931069,0,6293311349960364368,255,0,1,0,1,1,2413931069,2412421120,0,0,0
36834945,273001828743544,63,1,4818466896,0,0,2413931069,0,6293311349960364368,255,0,1,0,1,0,2413931069,2412421120,0,0,0
36836225,273001828743544,63,1,4818466896,0,1,2414098841,0,6872032732664977752,255,0,1,0,1,1,2414098841,2412421120,0,0,0
36837505,273001828743544,63,1,4818466896,0,0,2414098841,0,6872032732664977752,255,0,1,0,1,0,2414098841,2412421120,0,0,0
36838785,273001828743544,63,1,4818466896,0,1,2414266613,0,7450754115369591136,255,0,1,0,1,1,2414266613,2412421120,0,0,0
36840065,273001828743544,63,1,4818466896,0,0,2414266613,0,7450754115369591136,255,0,1,0,1,0,2414266613,2412421120,0,0,0
36841345,273001828743544,63,1,4818466896,0,1,2414434385,0,8029475498074204520,255,0,1,0,1,1,2414434385,2412421120,0,0,0
36842625,273001828743544,63,1,4818466896,0,0,2414434385,0,8029475498074204520,255,0,1,0,1,0,2414434385,2412421120,0,0,0
36843905,273001828743544,63,1,4818466896,0,1,2414602158,0,8608196880778817904,255,0,1,0,1,1,2414602158,2412421120,0,0,0
36845185,273001828743544,63,1,4818466896,0,0,2414602158,0,8608196880778817904,255,0,1,0,1,0,2414602158,2412421120,0,0,0
36846465,273001828743544,63,1,4818466896,0,1,2414769930,0,39205946118535544,127,1,1,0,1,1,2414769930,2412421120,0,0,0
36847745,273001828743544,63,1,4818466896,0,0,2414769930,0,39205946118535544,127,1,1,0,1,0,2414769930,2412421120,0,0,0
36849025,273001828743544,63,1,4818466896,0,1,2414937702,0,39205946118535544,127,0,1,0,0,1,2414937702,2412421120,0,0,0
36850305,273001828743544,63,1,4818466896,0,0,2414937702,0,39205946118535544,127,0,1,0,0,0,2414937702,2412421120,0,0,0
36851585,273001828743544,63,1,4818466896,0,1,2415105474,0,39205946118535544,127,0,1,0,0,1,2415105474,2412421120,0,0,0
36852865,273001828743544,63,1,4818466896,0,0,2415105474,0,39205946118535544,127,0,1,0,0,0,2415105474,2412421120,0,0,0
36854145,273001828743544,63,1,4818466896,0,1,2415273246,0,39205946118535544,127,0,1,0,0,1,2415273246,2412421120,0,0,0
36855425,273001828743544,63,1,4818466896,0,0,2415273246,0,39205946118535544,127,0,1,0,0,0,2415273246,2412421120,0,0,0
36856705,506097522914230528,255,0,4830546492,1,1,2415441018,0,39205946118535544,127,0,1,0,0,1,2415441018,2412421120,0,0,0
36857985,506097522914230528,255,0,4830546492,1,0,2415441018,0,39205946118535544,127,0,1,0,0,0,2415441018,2412421120,0,0,0
36859265,1084818905618843912,255,0,4830546492,1,1,2415608791,0,39205946118535544,127,0,1,0,0,1,2415608791,2412421120,0,0,0
36860545,1084818905618843912,255,0,4830546492,1,0,2415608791,0,39205946118535544,127,0,1,0,0,0,2415608791,2412421120,0,0,0
36861825,1663540288323457296,255,0,4830546492,1,1,2415776563,0,39205946118535544,127,0,1,0,0,1,2415776563,2412421120,0,0,0
36863105,1663540288323457296,255,0,4830546492,1,0,2415776563,0,39205946118535544,127,0,1,0,0,0,2415776563,2412421120,0,0,0
36864385,2242261671028070680,255,0,4830546492,1,1,2415944335,0,39205946118535544,127,0,1,0,0,1,2415944335,2412421120,0,0,0
36865665,2242261671028070680,255,0,4830546492,1,0,2415944335,0,39205946118535544,127,0,1,0,0,0,2415944335,2412421120,0,0,0
36866945,2820983053732684064,255,0,4830546492,1,1,2416112107,0,39205946118535544,127,0,1,0,0,1,2416112107,2412421120,0,0,0
36868225,2820983053732684064,255,0,4830546492,1,0,2416112107,0,39205946118535544,127,0,1,0,0,0,2416112107,2412421120,0,0,0
36869505,3399704436437297448,255,0,4830546492,1,1,2416279879,0,39205946118535544,127,0,1,0,0,1,2416279879,2412421120,0,0,0
36870785,3399704436437297448,255,0,4830546492,1,0,2416279879,0,39205946118535544,127,0,1,0,0,0,2416279879,2412421120,0,0,0
36872065,3978425819141910832,255,0,4830546492,1,1,2416447651,0,39205946118535544,127,0,1,0,0,1,2416447651,2412421120,0,0,0
36873345,3978425819141910832,255,0,4830546492,1,0,2416447651,0,39205946118535544,127,0,1,0,0,0,2416447651,2412421120,0,0,0
36874625,4557147201846524216,255,0,4830546492,1,1,2416615424,0,39205946118535544,127,0,1,0,0,1,2416615424,2412421120,0,0,0
36875905,4557147201846524216,255,0,4830546492,1,0,2416615424,0,39205946118535544,127,0,1,0,0,0,2416615424,2412421120,0,0,0
36877185,5135868584551137600,255,0,4830546492,1,1,2416783196,0,39205946118535544,127,0,1,0,0,1,2416783196,2412421120,0,0,0
36878465,5135868584551137600,255,0,4830546492,1,0,2416783196,0,39205946118535544,127,0,1,0,0,0,2416783196,2412421120,0,0,0
36879745,5714589967255750984,255,0,4830546492,1,1,2416950968,0,39205946118535544,127,0,1,0,0,1,2416950968,2412421120,0,0,0
36881025,5714589967255750984,255,0,4830546492,1,0,2416950968,0,39205946118535544,127,0,1,0,0,0,2416950968,2412421120,0,0,0
36882305,6293311349960364368,255,0,4830546492,1,1,2417118740,0,39205946118535544,127,0,1,0,0,1,2417118740,2412421120,0,0,0
36883585,6293311349960364368,255,0,4830546492,1,0,2417118740,0,39205946118535544,127,0,1,0,0,0,2417118740,2412421120,0,0,0
36884865,6872032732664977752,255,0,4830546492,1,1,2417286512,0,39205946118535544,127,0,1,0,0,1,2417286512,2412421120,0,0,0
36886145,6872032732664977752,255,0,4830546492,1,0,2417286512,0,39205946118535544,127,0,1,0,0,0,2417286512,2412421120,0,0,0
36887425,7450754115369591136,255,0,4830546492,1,1,2417454284,0,39205946118535544,127,0,1,0,0,1,2417454284,2412421120,0,0,0
36888705,7450754115369591136,255,0,4830546492,1,0,2417454284,0,39205946118535544,127,0,1,0,0,0,2417454284,2412421120,0,0,0
36889985,8029475498074204520,255,0,4830546492,1,1,2417622056,0,39205946118535544,127,0,1,0,0,1,2417622056,2412421120,0,0,0
36891265,8029475498074204520,255,0,4830546492,1,0,2417622056,0,39205946118535544,127,0,1,0,0,0,2417622056,2412421120,0,0,0
36892545,8608196880778817904,255,0,4830546492,1,1,2417789829,0,39205946118535544,127,0,1,0,0,1,2417789829,2412421120,0,0,0
36893825,8608196880778817904,255,0,4830546492,1,0,2417789829,0,39205946118535544,127,0,1,0,0,0,2417789829,2412421120,0,0,0
36895105,39205946118535544,127,1,4830546492,1,1,2417957601,0,39205946118535544,127,0,1,0,0,1,2417957601,2412421120,0,0,0
36896385,39205946118535544,127,1,4830546492,1,0,2417957601,0,39205946118535544,127,0,1,0,0,0,2417957601,2412421120,0,0,0
36897665,39205946118535544,127,1,4830546492,0,1,2418125373,0,39205946118535544,127,0,1,0,0,1,2418125373,2412421120,0,0,0
36898945,39205946118535544,127,1,4830546492,0,0,2418125373,0,39205946118535544,127,0,1,0,0,0,2418125373,2412421120,0,0,0
36900225,39205946118535544,127,1,4830546492,0,1,2418293145,0,506097522914230528,255,0,1,0,1,1,2418293145,2412421120,0,0,0
36901505,39205946118535544,127,1,4830546492,0,0,2418293145,0,506097522914230528,255,0,1,0,1,0,2418293145,2412421120,0,0,0
36902785,39205946118535544,127,1,4830546492,0,1,2418460917,0,1084818905618843912,255,0,1,0,1,1,2418460917,2412421120,0,0,0
36904065,39205946118535544,127,1,4830546492,0,0,2418460917,0,1084818905618843912,255,0,1,0,1,0,2418460917,2412421120,0,0,0
36905345,39205946118535544,127,1,4830546492,0,1,2418628689,0,1663540288323457296,255,0,1,0,1,1,2418628689,2418460917,0,1,0
36906625,39205946118535544,127,1,4830546492,0,0,2418628689,0,1663540288323457296,255,0,1,0,1,0,2418628689,2418460917,0,1,0
36907905,39205946118535544,127,1,4830546492,0,1,2418796462,0,2242261671028070680,255,0,1,0,1,1,2418796462,2418460917,0,0,0
36909185,39205946118535544,127,1,4830546492,0,0,2418796462,0,2242261671028070680,255,0,1,0,1,0,2418796462,2418460917,0,0,0
36910465,39205946118535544,127,1,4830546492,0,1,2418964234,0,2820983053732684064,255,0,1,0,1,1,2418964234,2418460917,0,0,0
36911745,39205946118535544,127,1,4830546492,0,0,2418964234,0,2820983053732684064,255,0,1,0,1,0,2418964234,2418460917,0,0,0
