time,rx_axis_tdata,rx_axis_tkeep,rx_axis_tlast,rx_axis_tuser,rx_axis_tvalid,rx_clk,rx_ptp_time,rx_rst,tx_axis_tdata,tx_axis_tkeep,tx_axis_tlast,tx_axis_tready,tx_axis_tuser,tx_axis_tvalid,tx_clk,tx_ptp_time,tx_ptp_ts,tx_ptp_ts_tag,tx_ptp_ts_valid,tx_rst
12408897,1084818905618843912,255,0,1624425364,1,0,813026115,0,28789,3,0,1,0,0,0,813026115,805298503,0,0,0
12412000,1663540288323457296,255,0,1624425364,1,1,813432832,0,28789,3,0,1,0,0,1,813432832,805298503,0,0,0
12415103,1663540288323457296,255,0,1624425364,1,0,813432832,0,28789,3,0,1,0,0,0,813432832,805298503,0,0,0
12418206,2242261671028070680,255,0,1624425364,1,1,813839548,0,28789,3,0,1,0,0,1,813839548,805298503,0,0,0
12421309,2242261671028070680,255,0,1624425364,1,0,813839548,0,28789,3,0,1,0,0,0,813839548,805298503,0,0,0
12424412,2820983053732684064,255,0,1624425364,1,1,814246264,0,28789,3,0,1,0,0,1,814246264,805298503,0,0,0
12427515,2820983053732684064,255,0,1624425364,1,0,814246264,0,28789,3,0,1,0,0,0,814246264,805298503,0,0,0
12430618,3399704436437297448,255,0,1624425364,1,1,814652981,0,28789,3,0,1,0,0,1,814652981,805298503,0,0,0
12433721,3399704436437297448,255,0,1624425364,1,0,814652981,0,28789,3,0,1,0,0,0,814652981,805298503,0,0,0
12436824,3399704436437297448,255,0,1624425364,0,1,815059697,0,28789,3,0,1,0,0,1,815059697,805298503,0,0,0
12439927,3399704436437297448,255,0,1624425364,0,0,815059697,0,28789,3,0,1,0,0,0,815059697,805298503,0,0,0
12443030,3978425819141910832,255,0,1624425364,1,1,815466414,0,28789,3,0,1,0,0,1,815466414,805298503,0,0,0
12446133,3978425819141910832,255,0,1624425364,1,0,815466414,0,28789,3,0,1,0,0,0,815466414,805298503,0,0,0
12449236,4557147201846524216,255,0,1624425364,1,1,815873130,0,28789,3,0,1,0,0,1,815873130,805298503,0,0,0
12452339,4557147201846524216,255,0,1624425364,1,0,815873130,0,28789,3,0,1,0,0,0,815873130,805298503,0,0,0
12455442,5135868584551137600,255,0,1624425364,1,1,816279846,0,28789,3,0,1,0,0,1,816279846,805298503,0,0,0
12458545,5135868584551137600,255,0,1624425364,1,0,816279846,0,28789,3,0,1,0,0,0,816279846,805298503,0,0,0
12461648,5714589967255750984,255,0,1624425364,1,1,816686563,0,28789,3,0,1,0,0,1,816686563,805298503,0,0,0
12464751,5714589967255750984,255,0,1624425364,1,0,816686563,0,28789,3,0,1,0,0,0,816686563,805298503,0,0,0
12467854,6293311349960364368,255,0,1624425364,1,1,817093279,0,28789,3,0,1,0,0,1,817093279,805298503,0,0,0
12470957,6293311349960364368,255,0,1624425364,1,0,817093279,0,28789,3,0,1,0,0,0,817093279,805298503,0,0,0
12474060,6872032732664977752,255,0,1624425364,1,1,817499996,0,28789,3,0,1,0,0,1,817499996,805298503,0,0,0
12477163,6872032732664977752,255,0,1624425364,1,0,817499996,0,28789,3,0,1,0,0,0,817499996,805298503,0,0,0
12480266,7450754115369591136,255,0,1624425364,1,1,817906712,0,28789,3,0,1,0,0,1,817906712,805298503,0,0,0
12483369,7450754115369591136,255,0,1624425364,1,0,817906712,0,28789,3,0,1,0,0,0,817906712,805298503,0,0,0
12486472,8029475498074204520,255,0,1624425364,1,1,818313428,0,28789,3,0,1,0,0,1,818313428,805298503,0,0,0
12489575,8029475498074204520,255,0,1624425364,1,0,818313428,0,28789,3,0,1,0,0,0,818313428,805298503,0,0,0
12492678,8608196880778817904,255,0,1624425364,1,1,818720145,0,28789,3,0,1,0,0,1,818720145,805298503,0,0,0
12495781,8608196880778817904,255,0,1624425364,1,0,818720145,0,28789,3,0,1,0,0,0,818720145,805298503,0,0,0
12498884,2284870359561435512,255,0,1624425364,1,1,819126861,0,28789,3,0,1,0,0,1,819126861,805298503,0,0,0
12501987,2284870359561435512,255,0,1624425364,1,0,819126861,0,28789,3,0,1,0,0,0,819126861,805298503,0,0,0
12505090,28789,3,1,1624425364,1,1,819533578,0,28789,3,0,1,0,0,1,819533578,805298503,0,0,0
12508193,28789,3,1,1624425364,1,0,819533578,0,28789,3,0,1,0,0,0,819533578,805298503,0,0,0
12511296,28789,3,1,1624425364,0,1,819940294,0,28789,3,0,1,0,0,1,819940294,805298503,0,0,0
12514399,28789,3,1,1624425364,0,0,819940294,0,28789,3,0,1,0,0,0,819940294,805298503,0,0,0
12517502,28789,3,1,1624425364,0,1,820347011,0,506097522914230528,255,0,1,0,1,1,820347011,805298503,0,0,0
12520605,28789,3,1,1624425364,0,0,820347011,0,506097522914230528,255,0,1,0,1,0,820347011,805298503,0,0,0
12523708,28789,3,1,1624425364,0,1,820753727,0,1084818905618843912,255,0,1,0,1,1,820753727,805298503,0,0,0
12526811,28789,3,1,1624425364,0,0,820753727,0,1084818905618843912,255,0,1,0,1,0,820753727,805298503,0,0,0
12529914,28789,3,1,1624425364,0,1,821160443,0,1663540288323457296,255,0,1,0,1,1,821160443,805298503,0,0,0
12533017,28789,3,1,1624425364,0,0,821160443,0,1663540288323457296,255,0,1,0,1,0,821160443,805298503,0,0,0
12536120,28789,3,1,1624425364,0,1,821567160,0,2242261671028070680,255,0,1,0,1,1,821567160,821160443,0,1,0
12539223,28789,3,1,1624425364,0,0,821567160,0,2242261671028070680,255,0,1,0,1,0,821567160,821160443,0,1,0
12542326,28789,3,1,1624425364,0,1,821973876,0,2820983053732684064,255,0,1,0,1,1,821973876,821160443,0,0,0
12545429,28789,3,1,1624425364,0,0,821973876,0,2820983053732684064,255,0,1,0,1,0,821973876,821160443,0,0,0
12548532,28789,3,1,1624425364,0,1,822380593,0,3399704436437297448,255,0,1,0,1,1,822380593,821160443,0,0,0
12551635,28789,3,1,1624425364,0,0,822380593,0,3399704436437297448,255,0,1,0,1,0,822380593,821160443,0,0,0
12554738,28789,3,1,1624425364,0,1,822787309,0,3978425819141910832,255,0,1,0,1,1,822787309,821160443,0,0,0
12557841,28789,3,1,1624425364,0,0,822787309,0,3978425819141910832,255,0,1,0,1,0,822787309,821160443,0,0,0
12560944,28789,3,1,1624425364,0,1,823194025,0,4557147201846524216,255,0,1,0,1,1,823194025,821160443,0,0,0
12564047,28789,3,1,1624425364,0,0,823194025,0,4557147201846524216,255,0,1,0,1,0,823194025,821160443,0,0,0
12567150,28789,3,1,1624425364,0,1,823600742,0,5135868584551137600,255,0,1,0,1,1,823600742,821160443,0,0,0
12570253,28789,3,1,1624425364,0,0,823600742,0,5135868584551137600,255,0,1,0,1,0,823600742,821160443,0,0,0
12573356,28789,3,1,1624425364,0,1,824007458,0,5714589967255750984,255,0,1,0,1,1,824007458,821160443,0,0,0
12576459,28789,3,1,1624425364,0,0,824007458,0,5714589967255750984,255,0,1,0,1,0,824007458,821160443,0,0,0
12579562,28789,3,1,1624425364,0,1,824414175,0,6293311349960364368,255,0,1,0,1,1,824414175,821160443,0,0,0
12582665,28789,3,1,1624425364,0,0,824414175,0,6293311349960364368,255,0,1,0,1,0,824414175,821160443,0,0,0
12585768,28789,3,1,1624425364,0,1,824820891,0,6872032732664977752,255,0,1,0,1,1,824820891,821160443,0,0,0
12588871,28789,3,1,1624425364,0,0,824820891,0,6872032732664977752,255,0,1,0,1,0,824820891,821160443,0,0,0
12591974,28789,3,1,1624425364,0,1,825227608,0,7450754115369591136,255,0,1,0,1,1,825227608,821160443,0,0,0
12595077,28789,3,1,1624425364,0,0,825227608,0,7450754115369591136,255,0,1,0,1,0,825227608,821160443,0,0,0
12598180,28789,3,1,1624425364,0,1,825634324,0,8029475498074204520,255,0,1,0,1,1,825634324,821160443,0,0,0
12601283,28789,3,1,1624425364,0,0,825634324,0,8029475498074204520,255,0,1,0,1,0,825634324,821160443,0,0,0
12604386,28789,3,1,1624425364,0,1,826041040,0,8608196880778817904,255,0,1,0,1,1,826041040,821160443,0,0,0
12607489,28789,3,1,1624425364,0,0,826041040,0,8608196880778817904,255,0,1,0,1,0,826041040,821160443,0,0,0
12610592,28789,3,1,1624425364,0,1,826447757,0,12285394807114332536,255,0,1,0,1,1,826447757,821160443,0,0,0
12613695,28789,3,1,1624425364,0,0,826447757,0,12285394807114332536,255,0,1,0,1,0,826447757,821160443,0,0,0
12616798,28789,3,1,1624425364,0,1,826854473,0,14599297,7,1,1,0,1,1,826854473,821160443,0,0,0
12619901,28789,3,1,1624425364,0,0,826854473,0,14599297,7,1,1,0,1,0,826854473,821160443,0,0,0
12623004,28789,3,1,1624425364,0,1,827261190,0,14599297,7,0,1,0,0,1,827261190,821160443,0,0,0
12626107,28789,3,1,1624425364,0,0,827261190,0,14599297,7,0,1,0,0,0,827261190,821160443,0,0,0
12629210,28789,3,1,1624425364,0,1,827667906,0,14599297,7,0,1,0,0,1,827667906,821160443,0,0,0
12632313,28789,3,1,1624425364,0,0,827667906,0,14599297,7,0,1,0,0,0,827667906,821160443,0,0,0
12635416,28789,3,1,1624425364,0,1,828074622,0,14599297,7,0,1,0,0,1,828074622,821160443,0,0,0
12638519,28789,3,1,1624425364,0,0,828074622,0,14599297,7,0,1,0,0,0,828074622,821160443,0,0,0
12641622,506097522914230528,255,0,1656149244,1,1,828481339,0,14599297,7,0,1,0,0,1,828481339,821160443,0,0,0
12644725,506097522914230528,255,0,1656149244,1,0,828481339,0,14599297,7,0,1,0,0,0,828481339,821160443,0,0,0
12647828,1084818905618843912,255,0,1656149244,1,1,828888055,0,14599297,7,0,1,0,0,1,828888055,821160443,0,0,0
12650931,1084818905618843912,255,0,1656149244,1,0,828888055,0,14599297,7,0,1,0,0,0,828888055,821160443,0,0,0
12654034,1084818905618843912,255,0,1656149244,0,1,829294772,0,14599297,7,0,1,0,0,1,829294772,821160443,0,0,0
12657137,1084818905618843912,255,0,1656149244,0,0,829294772,0,14599297,7,0,1,0,0,0,829294772,821160443,0,0,0
12660240,1663540288323457296,255,0,1656149244,1,1,829701488,0,14599297,7,0,1,0,0,1,829701488,821160443,0,0,0
12663343,1663540288323457296,255,0,1656149244,1,0,829701488,0,14599297,7,0,1,0,0,0,829701488,821160443,0,0,0
12666446,2242261671028070680,255,0,1656149244,1,1,830108205,0,14599297,7,0,1,0,0,1,830108205,821160443,0,0,0
12669549,2242261671028070680,255,0,1656149244,1,0,830108205,0,14599297,7,0,1,0,0,0,830108205,821160443,0,0,0
12672652,2820983053732684064,255,0,1656149244,1,1,830514921,0,14599297,7,0,1,0,0,1,830514921,821160443,0,0,0
12675755,2820983053732684064,255,0,1656149244,1,0,830514921,0,14599297,7,0,1,0,0,0,830514921,821160443,0,0,0
12678858,3399704436437297448,255,0,1656149244,1,1,830921637,0,14599297,7,0,1,0,0,1,830921637,821160443,0,0,0
12681961,3399704436437297448,255,0,1656149244,1,0,830921637,0,14599297,7,0,1,0,0,0,830921637,821160443,0,0,0
12685064,3978425819141910832,255,0,1656149244,1,1,831328354,0,14599297,7,0,1,0,0,1,831328354,821160443,0,0,0
12688167,3978425819141910832,255,0,1656149244,1,0,831328354,0,14599297,7,0,1,0,0,0,831328354,821160443,0,0,0
12691270,4557147201846524216,255,0,1656149244,1,1,831735070,0,14599297,7,0,1,0,0,1,831735070,821160443,0,0,0
12694373,4557147201846524216,255,0,1656149244,1,0,831735070,0,14599297,7,0,1,0,0,0,831735070,821160443,0,0,0
12697476,5135868584551137600,255,0,1656149244,1,1,832141787,0,14599297,7,0,1,0,0,1,832141787,821160443,0,0,0
12700579,5135868584551137600,255,0,1656149244,1,0,832141787,0,14599297,7,0,1,0,0,0,832141787,821160443,0,0,0
12703682,5714589967255750984,255,0,1656149244,1,1,832548503,0,14599297,7,0,1,0,0,1,832548503,821160443,0,0,0
12706785,5714589967255750984,255,0,1656149244,1,0,832548503,0,14599297,7,0,1,0,0,0,832548503,821160443,0,0,0
12709888,6293311349960364368,255,0,1656149244,1,1,832955219,0,14599297,7,0,1,0,0,1,832955219,821160443,0,0,0
12712991,6293311349960364368,255,0,1656149244,1,0,832955219,0,14599297,7,0,1,0,0,0,832955219,821160443,0,0,0
12716094,6872032732664977752,255,0,1656149244,1,1,833361936,0,14599297,7,0,1,0,0,1,833361936,821160443,0,0,0
12719197,6872032732664977752,255,0,1656149244,1,0,833361936,0,14599297,7,0,1,0,0,0,833361936,821160443,0,0,0
12722300,7450754115369591136,255,0,1656149244,1,1,833768652,0,14599297,7,0,1,0,0,1,833768652,821160443,0,0,0
12725403,7450754115369591136,255,0,1656149244,1,0,833768652,0,14599297,7,0,1,0,0,0,833768652,821160443,0,0,0
12728506,8029475498074204520,255,0,1656149244,1,1,834175369,0,14599297,7,0,1,0,0,1,834175369,821160443,0,0,0
12731609,8029475498074204520,255,0,1656149244,1,0,834175369,0,14599297,7,0,1,0,0,0,834175369,821160443,0,0,0
12734712,8608196880778817904,255,0,1656149244,1,1,834582085,0,14599297,7,0,1,0,0,1,834582085,821160443,0,0,0
12737815,8608196880778817904,255,0,1656149244,1,0,834582085,0,14599297,7,0,1,0,0,0,834582085,821160443,0,0,0
12740918,12285394807114332536,255,0,1656149244,1,1,834988802,0,14599297,7,0,1,0,0,1,834988802,821160443,0,0,0
12744021,12285394807114332536,255,0,1656149244,1,0,834988802,0,14599297,7,0,1,0,0,0,834988802,821160443,0,0,0
12747124,14599297,7,1,1656149244,1,1,835395518,0,14599297,7,0,1,0,0,1,835395518,821160443,0,0,0
12750227,14599297,7,1,1656149244,1,0,835395518,0,14599297,7,0,1,0,0,0,835395518,821160443,0,0,0
12753330,14599297,7,1,1656149244,0,1,835802234,0,14599297,7,0,1,0,0,1,835802234,821160443,0,0,0
12756433,14599297,7,1,1656149244,0,0,835802234,0,14599297,7,0,1,0,0,0,835802234,821160443,0,0,0
12759536,14599297,7,1,1656149244,0,1,836208951,0,506097522914230528,255,0,1,0,1,1,836208951,821160443,0,0,0
12762639,14599297,7,1,1656149244,0,0,836208951,0,506097522914230528,255,0,1,0,1,0,836208951,821160443,0,0,0
12765742,14599297,7,1,1656149244,0,1,836615667,0,1084818905618843912,255,0,1,0,1,1,836615667,821160443,0,0,0
